taxonUUID_x,TT_tfNameCode,taxonRank_x,TT_scientificName,TT_speciesKey,taxonUUID_y,TF_tfNameCode,分類處理狀態,cattfNameCode,taxonRank_y,nativeness,TF_scientificName,simplifiedScientificName,TF_speciesKey
38f2d0f7-bf57-4f26-a607-37cd2f43a8f2,C303120303050402050521002000100000000,genus,Adlumia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Adlumia,38f2d0f7-bf57-4f26-a607-37cd2f43a8f2,C303120303050402050521002000100000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Adlumia,Adlumia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Adlumia
5747800b-a7d7-49fa-b89f-bcee973bd555,C303120303050402050521002000200000000,genus,Arctomecon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Arctomecon,5747800b-a7d7-49fa-b89f-bcee973bd555,C303120303050402050521002000200000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Arctomecon,Arctomecon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Arctomecon
daa46a71-8399-459f-9450-501eb5c98402,C303120303050402050521002000300000000,genus,Argemone,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Argemone,daa46a71-8399-459f-9450-501eb5c98402,C303120303050402050521002000300000000,accepted name 接受名,,genus,歸化 Naturalized (non-native),Argemone,Argemone,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Argemone
cb4846c3-1f69-4f3f-87f9-840607bf8069,C303120303050402050521002000400000000,genus,Canbya,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Canbya,cb4846c3-1f69-4f3f-87f9-840607bf8069,C303120303050402050521002000400000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Canbya,Canbya,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Canbya
3b56dfb1-e205-48e6-9dd1-0167a210cbaf,C303120303050402050521002000500000000,genus,Chelidonium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Chelidonium,3b56dfb1-e205-48e6-9dd1-0167a210cbaf,C303120303050402050521002000500000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Chelidonium,Chelidonium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Chelidonium
0c2024b7-18d1-4a1f-8086-94f967026051,C303120303050402050521002000600000000,genus,Corydalis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Corydalis,0c2024b7-18d1-4a1f-8086-94f967026051,C303120303050402050521002000600000000,accepted name 接受名,,genus,原生 Native,Corydalis,Corydalis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Corydalis
50b13108-177c-4355-9e97-b5ba9d0cd3a1,C303120303050402050521002000700000000,genus,Dendromecon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Dendromecon,50b13108-177c-4355-9e97-b5ba9d0cd3a1,C303120303050402050521002000700000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Dendromecon,Dendromecon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Dendromecon
7581cbb6-2ac6-4410-a837-114ff3448db7,C303120303050402050521002000800000000,genus,Dicentra,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Dicentra,7581cbb6-2ac6-4410-a837-114ff3448db7,C303120303050402050521002000800000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Dicentra,Dicentra,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Dicentra
0ee89704-c0fc-4561-ab03-16309bb58354,C303120303050402050521002000900000000,genus,Eschscholzia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Eschscholzia,0ee89704-c0fc-4561-ab03-16309bb58354,C303120303050402050521002000900000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Eschscholzia,Eschscholzia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Eschscholzia
aebbb2a8-14da-480f-aa6d-460d6bf08fa6,C303120303050402050521002001000000000,genus,Fumaria,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Fumaria,aebbb2a8-14da-480f-aa6d-460d6bf08fa6,C303120303050402050521002001000000000,accepted name 接受名,,genus,歸化 Naturalized (non-native),Fumaria,Fumaria,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Fumaria
34bab02b-50a8-4e71-8846-a7c54682363a,C303120303050402050521002001100000000,genus,Glaucium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Glaucium,34bab02b-50a8-4e71-8846-a7c54682363a,C303120303050402050521002001100000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Glaucium,Glaucium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Glaucium
e25a1c31-860f-4ba1-a45b-98e55ebeee94,C303120303050402050521002001200000000,genus,Hesperomecon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Hesperomecon,e25a1c31-860f-4ba1-a45b-98e55ebeee94,C303120303050402050521002001200000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Hesperomecon,Hesperomecon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Hesperomecon
95f9cb52-f30a-4bf3-bf35-532df6277102,C303120303050402050521002001300000000,genus,Macleaya,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Macleaya,95f9cb52-f30a-4bf3-bf35-532df6277102,C303120303050402050521002001300000000,accepted name 接受名,,genus,原生 Native,Macleaya,Macleaya,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Macleaya
58ddfcc3-6c2f-44aa-b5ee-b4248aa5fff5,C303120303050402050521002001400000000,genus,Meconella,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Meconella,58ddfcc3-6c2f-44aa-b5ee-b4248aa5fff5,C303120303050402050521002001400000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Meconella,Meconella,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Meconella
e1fa4d35-0d6f-4d7d-84bf-bfdd6f38ba72,C303120303050402050521002001500000000,genus,Papaver,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Papaver,e1fa4d35-0d6f-4d7d-84bf-bfdd6f38ba72,C303120303050402050521002001500000000,accepted name 接受名,,genus,歸化 Naturalized (non-native),Papaver,Papaver,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Papaver
d0a07659-7a79-4e63-b91a-3c63ebaddb4d,C303120303050402050521002001600000000,genus,Platystemon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Platystemon,d0a07659-7a79-4e63-b91a-3c63ebaddb4d,C303120303050402050521002001600000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Platystemon,Platystemon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Platystemon
30016add-4331-4b22-aa5b-50c0fd6c274d,C303120303050402050521002001700000000,genus,Romneya,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Romneya,30016add-4331-4b22-aa5b-50c0fd6c274d,C303120303050402050521002001700000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Romneya,Romneya,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Romneya
f7f12c7a-01ac-484c-a109-6658d0b5b7f5,C303120303050402050521002001800000000,genus,Sanguinaria,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Sanguinaria,f7f12c7a-01ac-484c-a109-6658d0b5b7f5,C303120303050402050521002001800000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Sanguinaria,Sanguinaria,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Sanguinaria
d67834fe-5174-46fb-b80f-a25e083fdc72,C303120303050402050521002001900000000,genus,Stylophorum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Stylophorum,d67834fe-5174-46fb-b80f-a25e083fdc72,C303120303050402050521002001900000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Stylophorum,Stylophorum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Papaveraceae-Stylophorum
ab3aa39f-f326-4957-8fbb-10a9c4e4e297,C303120303050402050521004000100000000,genus,Akebia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Lardizabalaceae-Akebia,ab3aa39f-f326-4957-8fbb-10a9c4e4e297,C303120303050402050521004000100000000,accepted name 接受名,,genus,原生 Native,Akebia,Akebia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Lardizabalaceae-Akebia
0b574bce-d5ed-413e-ba6a-c3f3a9fb53ab,C303120303050402050521004000200000000,genus,Stauntonia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Lardizabalaceae-Stauntonia,0b574bce-d5ed-413e-ba6a-c3f3a9fb53ab,C303120303050402050521004000200000000,accepted name 接受名,,genus,原生 Native,Stauntonia,Stauntonia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Lardizabalaceae-Stauntonia
d57d2a53-929a-4c6e-805e-beda62a5148d,C303120303050402050521005000100000000,genus,Abuta,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Abuta,d57d2a53-929a-4c6e-805e-beda62a5148d,C303120303050402050521005000100000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Abuta,Abuta,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Abuta
ebea3aa6-46af-4391-9d2f-7da6281866b6,C303120303050402050521005000200000000,genus,Calycocarpum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Calycocarpum,ebea3aa6-46af-4391-9d2f-7da6281866b6,C303120303050402050521005000200000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Calycocarpum,Calycocarpum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Calycocarpum
9765126e-b565-45da-9fe7-948e4b49f698,C303120303050402050521005000300000000,genus,Cissampelos,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Cissampelos,9765126e-b565-45da-9fe7-948e4b49f698,C303120303050402050521005000300000000,accepted name 接受名,,genus,原生 Native,Cissampelos,Cissampelos,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Cissampelos
732edc63-5b1c-40e5-9227-f9b4bce97e10,C303120303050402050521005000400000000,genus,Cocculus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Cocculus,732edc63-5b1c-40e5-9227-f9b4bce97e10,C303120303050402050521005000400000000,accepted name 接受名,,genus,原生 Native,Cocculus,Cocculus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Cocculus
0d5e4274-9f08-472a-b6b8-81ca20e66fb3,C303120303050402050521005000500000000,genus,Cyclea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Cyclea,0d5e4274-9f08-472a-b6b8-81ca20e66fb3,C303120303050402050521005000500000000,accepted name 接受名,,genus,原生 Native,Cyclea,Cyclea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Cyclea
9cffe59c-86f3-4e87-bfe5-a656131eb635,C303120303050402050521005000600000000,genus,Menispermum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Menispermum,9cffe59c-86f3-4e87-bfe5-a656131eb635,C303120303050402050521005000600000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Menispermum,Menispermum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Menispermum
8294fee3-384f-46ad-b7ac-10551957401d,C303120303050402050521005000700000000,genus,Paratinospora,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Paratinospora,8294fee3-384f-46ad-b7ac-10551957401d,C303120303050402050521005000700000000,accepted name 接受名,,genus,原生 Native,Paratinospora,Paratinospora,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Paratinospora
18bb07a0-d278-4c1f-afaf-6f95c8ba87bf,C303120303050402050521005000800000000,genus,Pericampylus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Pericampylus,18bb07a0-d278-4c1f-afaf-6f95c8ba87bf,C303120303050402050521005000800000000,accepted name 接受名,,genus,原生 Native,Pericampylus,Pericampylus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Pericampylus
319d170d-4f23-4d27-845f-31f242a6c68f,C303120303050402050521005000900000000,genus,Sinomenium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Sinomenium,319d170d-4f23-4d27-845f-31f242a6c68f,C303120303050402050521005000900000000,accepted name 接受名,,genus,原生 Native,Sinomenium,Sinomenium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Sinomenium
f167ab3c-06f6-416c-8e31-9ce123a1901d,C303120303050402050521005001000000000,genus,Stephania,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Stephania,f167ab3c-06f6-416c-8e31-9ce123a1901d,C303120303050402050521005001000000000,accepted name 接受名,,genus,原生 Native,Stephania,Stephania,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Stephania
5af2e5ab-23b2-42a9-889e-9ab8973d8599,C303120303050402050521005001100000000,genus,Tinospora,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Tinospora,5af2e5ab-23b2-42a9-889e-9ab8973d8599,C303120303050402050521005001100000000,accepted name 接受名,,genus,原生 Native,Tinospora,Tinospora,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Menispermaceae-Tinospora
3927383e-1761-434e-a5d5-ec5ad23d768d,C303120303050402050521006000100000000,genus,Achlys,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Achlys,3927383e-1761-434e-a5d5-ec5ad23d768d,C303120303050402050521006000100000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Achlys,Achlys,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Achlys
12127fb9-fb4e-4764-afd4-e696e8c15934,C303120303050402050521006000200000000,genus,Berberis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Berberis,12127fb9-fb4e-4764-afd4-e696e8c15934,C303120303050402050521006000200000000,accepted name 接受名,,genus,原生 Native,Berberis,Berberis,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Berberis
32b9bc5b-8ae6-46c5-b3e5-f007c296579f,C303120303050402050521006000300000000,genus,Caulophyllum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Caulophyllum,32b9bc5b-8ae6-46c5-b3e5-f007c296579f,C303120303050402050521006000300000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Caulophyllum,Caulophyllum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Caulophyllum
6b4cd9ed-15e5-4830-913f-7d99f0b5275c,C303120303050402050521006000400000000,genus,Diphylleia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Diphylleia,6b4cd9ed-15e5-4830-913f-7d99f0b5275c,C303120303050402050521006000400000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Diphylleia,Diphylleia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Diphylleia
03a58589-1de9-4a3a-a3db-a77f13765459,C303120303050402050521006000500000000,genus,Jeffersonia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Jeffersonia,03a58589-1de9-4a3a-a3db-a77f13765459,C303120303050402050521006000500000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Jeffersonia,Jeffersonia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Jeffersonia
75876b47-b86c-44d1-973c-283cbeacc66f,C303120303050402050521006000600000000,genus,Dysosma,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Dysosma,75876b47-b86c-44d1-973c-283cbeacc66f,C303120303050402050521006000600000000,accepted name 接受名,,genus,原生 Native,Dysosma,Dysosma,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Dysosma
c8ca0e68-4d82-4f1f-82c0-d1c85b5570e8,C303120303050402050521006000700000000,genus,Mahonia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Mahonia,c8ca0e68-4d82-4f1f-82c0-d1c85b5570e8,C303120303050402050521006000700000000,accepted name 接受名,,genus,原生 Native,Mahonia,Mahonia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Mahonia
78679ec4-7001-46a4-97d3-ed43821f7f46,C303120303050402050521006000800000000,genus,Nandina,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Nandina,78679ec4-7001-46a4-97d3-ed43821f7f46,C303120303050402050521006000800000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Nandina,Nandina,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Nandina
79a4e56f-27ef-4317-a346-30dd4764b85a,C303120303050402050521006000900000000,genus,Podophyllum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Podophyllum,79a4e56f-27ef-4317-a346-30dd4764b85a,C303120303050402050521006000900000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Podophyllum,Podophyllum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Podophyllum
89d1c5ba-792f-4558-9d6c-4c149b0d692e,C303120303050402050521006001000000000,genus,Vancouveria,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Vancouveria,89d1c5ba-792f-4558-9d6c-4c149b0d692e,C303120303050402050521006001000000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Vancouveria,Vancouveria,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Berberidaceae-Vancouveria
acfd2d1a-3530-45ba-8bd3-f77c7650de4f,C303120303050402050521007000100000000,genus,Aconitum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Ranunculaceae-Aconitum,acfd2d1a-3530-45ba-8bd3-f77c7650de4f,C303120303050402050521007000100000000,accepted name 接受名,,genus,原生 Native,Aconitum,Aconitum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Ranunculaceae-Aconitum
16c6789b-0f54-46dc-8468-e09831c13c1b,C303120303050402050521007000200000000,genus,Actaea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Ranunculaceae-Actaea,16c6789b-0f54-46dc-8468-e09831c13c1b,C303120303050402050521007000200000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Actaea,Actaea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Ranunculaceae-Actaea
cef79ba4-a8d0-41a6-bf22-82121f2e4299,C303120303050402050521007000300000000,genus,Anemone,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Ranunculaceae-Anemone,cef79ba4-a8d0-41a6-bf22-82121f2e4299,C303120303050402050521007000300000000,accepted name 接受名,,genus,原生 Native,Anemone,Anemone,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Ranunculaceae-Anemone
71c941a6-c0f0-4482-a016-9aa5807f3314,C303120303050402050521007000400000000,genus,Aquilegia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Ranunculaceae-Aquilegia,71c941a6-c0f0-4482-a016-9aa5807f3314,C303120303050402050521007000400000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Aquilegia,Aquilegia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Ranunculaceae-Aquilegia
cb154dc8-4e33-4d76-be4b-8603277a1066,C303120303050402050521007000500000000,genus,Calathodes,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Ranunculaceae-Calathodes,cb154dc8-4e33-4d76-be4b-8603277a1066,C303120303050402050521007000500000000,accepted name 接受名,,genus,原生 Native,Calathodes,Calathodes,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Ranunculales-Ranunculaceae-Calathodes
